event_type,product_id,category_code,brand,price,shipping_price,seller,ratings,title
view,item2b84a6f971,tablet,Unknown Brand,,0.0,eparts123 (252) 100%,,NEW LISTINGMotion Tablet PC MC-F5te CFT-003 i7-3667U *AS IS FOR PIECES
view,item3e2d1e8080,tablet,Unknown Brand,,0.0,"un-tech (6,968) 99.5%",,"Microsoft Surface Go LTE 10"" 4415Y 8GB RAM 128GB SSD Win 10 with Keyboard"
view,item28d9130876,tablet,Unknown Brand,,0.0,"one.stop.shoppee (2,101) 96.2%",,MOTOROLA Tab G62 4 GB RAM 64 GB ROM 10.61 inch with Wi-Fi Only Tablet
view,item2f4d2b01a8,tablet,Unknown Brand,,0.0,"bneacttrader (41,804) 98.5%",4.0,"Microsoft Surface Pro 5 i5 7300u 2.60Ghz 8GB RAM 256GB SSD 12"" Win 10 + Keyboard"
view,item3e24621c7d,tablet,Unknown Brand,,0.0,"un-tech (6,968) 99.5%",,"Microsoft Surface Pro 4 12"" (Intel i5) 8GB RAM 256GB SSD Win 11"
view,item576e357a08,tablet,Unknown Brand,,0.0,goodseller-2 (259) 97.3%,,Industrial Large Android Tablet Wifi 10.1in Waterproof Tablets PC Wall Mount
view,item3e298671e6,tablet,Unknown Brand,,0.0,"arcturus2nd (15,393) 99.7%",,HTC NEXUS 9 OP82100 32GB TABLET WIFI ONLY - READ DESCRIPTION !
view,item5a4c81d6e8,tablet,Unknown Brand,,0.0,"qualitycellz (162,195) 100%",,"Apple iPad 8th Gen A2428 10.2"" 32GB Wi-Fi 4G Unlocked Tablet Excellent"
view,item246862eb3e,tablet,Unknown Brand,,0.0,"alicexu19861024 (1,290) 98%",,"HUAWEI MatePad Pro(2024) 12.2"" Tablet PC Kirin9010W 144Hz HarmonyOS 4 Ultrathin"
view,item2b79417ebe,tablet,Unknown Brand,,0.0,"lifestylegallery2010 (1,883) 97.3%",,HONOR Pad X9-11.5-inch 2K Display Snapdragon 685 4GB RAM 128GB ROM-Metal Body
view,item26e3b99ac9,tablet,Unknown Brand,,0.0,"chuwi2019 (3,641) 95.5%",,New CHUWI Hi10X1 3.4Ghz Intel N100 10.1 Windwos Tablet/Laptop 8GB RAM 256G SSD
view,item5c33f08414,tablet,Unknown Brand,,0.0,weldkr86 (1) 100%,,Galaxy Tab S7 FE (wifi) 64G Tablet PC 12.4 inch [NEW Genuine Product]
view,item5e48779855,tablet,Unknown Brand,,0.0,sftablet-store (117) 96.8%,,10.1in Kids Tablet Android 13 Gaming Learning PC 6+128GB WiFi Dual Camera NEW
view,item5e680e3724,tablet,Unknown Brand,,0.0,sftablet-store (117) 96.8%,,10.1 inch Android 12 Tablet PC Dual SIM Unlocked Cellular 4G5GWIFI GPS Keyboard
view,item26b1228e03,tablet,Unknown Brand,,0.0,"likesell365 (5,487) 100%",,Xiaomi Pad 6 Tablet PC Android 13 Snapdragon 870 Octa Core 11.0 Inch Global ROM
view,item5e680e37f0,tablet,Unknown Brand,,0.0,sftablet-store (117) 96.8%,,"Tablet 2024 Newest Android Tablet 10 inch,Deca-Core 5G WiFi Tablet with Keyboard"
view,item5bf461f827,tablet,Unknown Brand,,0.0,"lamonlikeit (1,873) 100%",,10.1in Tablet for 12 5G WiFi 6GB 128GB Front 200w Rear 500w 1960x1080
view,item4513430a14,tablet,Unknown Brand,,0.0,shopvus (18) 100%,,OPPO Pad Neo Bluetooth Octa Core Android PC Tablet (Wi-Fi Ver./6GB+128GB/NEW)
view,item1d6b03154a,tablet,Unknown Brand,,0.0,"encryptedhardware (2,196) 100%",5.0,"Apple Ipad 9th Gen 10.2"" WiFi Tablet 64GB | Space Gray"
view,item577b9de8c3,tablet,Unknown Brand,,0.0,nakanoyama-jpshop (391) 99.2%,,Lenovo Tablet Yoga Tab 13 ZA8E0008JP Shadow Black Android Japan
view,item499b6b5b72,tablet,Unknown Brand,,0.0,goldendealsever (13) 100%,,New Android 14 Tablet 10 Inch 2GB+32GB Expandable 1TB Quad-Core WiFi IPS Gift
view,item52e921a5c3,tablet,Unknown Brand,,0.0,ys-electron-store (43) 100%,,New 10.1-inch Android 12 Deca-Core 8GB 256GB Tablet Wifi 5G 4G SIM Keyboard
view,item52ec8fdd3c,tablet,Unknown Brand,,0.0,treasureworld-japan (520) 98.9%,4.0,Lenovo Lenovo Tablet Yoga Tab 13 Black ZA8E0029JP Shadow
view,item54f3829e7d,tablet,Unknown Brand,,0.0,"acwholesaler (644,837) 98%",,"10.1"" Android 12 Tablet 8GB+256GB 10-Core WiFi Tablet Dual Camera 7000mAh J1U8"
view,item5bca41bceb,tablet,Unknown Brand,,0.0,"lamonlikeit (1,873) 100%",,10.1in LCD Tablet 4GB+64GB Dual SIM Octa Core MTK6753 Chip for 9.0
view,item2fb56cf6fb,tablet,Unknown Brand,,0.0,"colorsleaf (35,865) 98.6%",,10in UK Plug Tablet Black 4GB RAM 64GB ROM Octa Core Display 3 Card Slots
view,item46cd9f3973,tablet,Unknown Brand,,0.0,"inagiffy (4,206) 98.4%",,"Apple iPad Mini 5 64GB, Wi-Fi + Cellular (Unlocked), 7.9in - Space Grey"
view,item550f24d0a2,tablet,Unknown Brand,,0.0,pophong_official_store (20) 95%,,Global Version HONOR Magic Pad2 12GB+256GB Android PC Tablet Snapdragon 8s Gen3
view,item55107296a6,tablet,Unknown Brand,,0.0,pegarsus_9 (0) 0%,,Samsung Galaxy S8 Tablet 2022 64gb
view,item2dd12d9178,tablet,Unknown Brand,,0.0,rongshengtai (64) 95.7%,,"10.1""Tablet PC HD Android 13 6/8/12+128/256/512GB ROM IPS 10 Cores 5G 24+48MP"
view,item36d79dd5c7,tablet,Unknown Brand,,0.0,p-gads (113) 99.1%,,Samsung Galaxy Tab Active 5 5G 8GB 256GB Android Tablet SM-X306B - Green
view,item44cd09746c,tablet,Unknown Brand,,0.0,electronic-store123 (833) 100%,,10.1in Tablet 4G Call For 10 5G WiFi 8GB RAM 256GB ROM Octa Core Blue Tablet
view,item59edf281bc,tablet,Unknown Brand,,0.0,"love-of-japan (1,237) 98.6%",5.0,Sony DPT-RP1 Digital Paper Size A4 PDF Reading Tablet Good Condition
view,item2db060d824,tablet,Unknown Brand,,0.0,"qualitycellz (162,195) 100%",,"Samsung Galaxy Tab A 8"" SM-T387A 32GB AT&T + GSM Unlocked Black Tablet Open Box"
view,item292166cb0b,tablet,Unknown Brand,,0.0,phone-radio (98) 100%,,Oukitel RT9 4G Rugged Tablet PC Phone Android 14 Smartphone Outdoor GPS 11000mAh
view,item44c70fdeca,tablet,Unknown Brand,,0.0,electronic-store123 (833) 100%,,10.1in Tablet 2.4G 5G 6GB RAM 128GB ROM 1920x1080 5MP 13MP Octa Core Tablet
view,item2dda4d5368,tablet,Unknown Brand,,0.0,"rapidly-pass*sky (21,369) 97.4%",,Global Version 10.1'' HOTWAV R7 4G Rugged Tablet 12GB+256GB 15600mAh Widevine L1
view,item57877bbdd2,tablet,Unknown Brand,,0.0,grogshop (29) 100%,,"Asus Z301M-A2-WH 10.1"" Tablet, Pearl White in original box"
view,item286af4cfa3,tablet,Unknown Brand,,0.0,"rossgames (35,587) 99.4%",,"Amazon Fire HD 8 Tablet w/ Alexa 8"" Display 16 32 GB 8th Generation 2018"
view,item5a1f7fff11,tablet,Unknown Brand,,0.0,xm-374 (98) 89.5%,,99%N EW Samsung Galaxy Tab 3 7.0 SM-T211 Wi-Fi 3G 8GB Android4.1.2 Tablet
view,item52ef7556ce,tablet,Unknown Brand,,0.0,frle-621302 (5) 77.8%,,"2024 Android 13 Tablet 10.1-inch 128GB ROM 19GB RAM, bundle w/ Keyboard & Mouse"
view,item5e3cf054fc,tablet,Unknown Brand,,0.0,stkomam (12) 87.5%,,10.1-inch 8+256GB Storage Android 12 Tablet PC Deca-core Bluetooth Keyboard GPS
view,,tablet,Unknown Brand,,0.0,Unknown Seller,,
view,,tablet,Unknown Brand,,0.0,Unknown Seller,,
view,item5c1878bc74,tablet,Unknown Brand,,0.0,headwolf-global (45) 95.9%,,Headwolf Mini Tablet 3GB+64GB 8 in HD Display Wi-Fi Android 11 Quad-Core Tablets
view,item3bc90e6399,tablet,Unknown Brand,,0.0,rajrajasahn (38) 100%,5.0,"Apple iPad Air 1st Gen. 128GB, Wi-Fi+Cellular (Unlocked), 9.7in - Silver (A1475)"
view,item52ea4e990a,tablet,Unknown Brand,,0.0,ys-electron-store (43) 100%,,Unlock Global Version 10.1-inch Tablet Android 12 12GB+512GB - 5G Dual SIM
view,item42852a6c61,tablet,Unknown Brand,,0.0,modernpoint (47) 98%,,"Tablet Quest 7 POS Touch Dynamic 64gb Storage 7"" LCD 8GB RAM Bluetooth Wifi"
view,item5a1f7fff11,tablet,Unknown Brand,,0.0,xm-374 (98) 89.5%,,99%N EW Samsung Galaxy Tab 3 7.0 SM-T211 Wi-Fi 3G 8GB Android4.1.2 Tablet
view,item2b7940b94b,tablet,Unknown Brand,,0.0,"lifestylegallery2010 (1,883) 97.3%",,Lenovo Tab Plus with Octa JBL Hi-Fi Speakers-8 GB RAM 128 GB ROM Wi-Fi Tablet
view,item26c6332862,tablet,Unknown Brand,,0.0,"besttrade360 (66,280) 96.2%",,10.1in Tablet 2.4G 5GWiFi 8GB RAM 256GB ROM 1920x1200 5MP 13MP Octa Core 5800mAh
view,item1b10678b0f,tablet,Unknown Brand,,0.0,"le_ji84 (92,007) 98.2%",,10.1in Tablet 4G Call For 10 5G WiFi 8GB RAM 256GB ROM Octa
view,item2fb8e366e3,tablet,Unknown Brand,,0.0,"manysellok (26,515) 100%",,Lenovo Legion Y700 Tablet PC Android 13 Snapdragon 8+ Gen 1 Octa Core 6550mAh
view,item3e2fc35c39,tablet,Unknown Brand,,0.0,"jps.gadgets (17,325) 100%",,"Amazon Fire HD8 Tablet 32GB 8"" Display | 12th Gen | Latest 2024 Model"
view,item4e260632c9,tablet,Unknown Brand,,0.0,mobilephones (608) 97.9%,,Samsung Galaxy Tab A 8.0(2019) SM-T290/SM-T295 2+32GB 4G+WiFi Tablets Unlocked
view,item1f8d2d4a45,tablet,Unknown Brand,,0.0,sales_underground (94) 100%,,"NEW LISTING11"" LincPlus T4 Tablet with Pen Bundle Android Tablet 8GB RAM +128GB Storage"
view,item1ae055ab2a,tablet,Unknown Brand,,0.0,"taketechshop (2,862) 98.9%",,Microsoft Surface Pro 4 Intel i5 8GB RAM 256GB SSD Win11 Pro Keyboard included
view,item5c3b1b3ca9,tablet,Unknown Brand,,0.0,letroniximportsplus (14) 93.8%,,2024 BDF Android 10.1 Inch Tablet Pc Octa Core Dual Cameras Dual SIM
view,item5e4b0e3020,tablet,Unknown Brand,,0.0,sftablet-store (117) 96.8%,,Android 12 Tablet 10.1-inch Dual SIM unlocked SIM 4G 5G WIFI GPS with keyboard
view,item5e57b3ae33,tablet,Unknown Brand,,0.0,sftablet-store (117) 96.8%,,10 inch Android 12 Deca-Core HD Gaming Tablet PC GPS Wifi Dual Camera 256G
view,item52bbc6792c,tablet,Unknown Brand,,0.0,albazh-45 (7) 100%,,"My Tab Pro 64GB, 10.1"" - blue"
view,item499c412ba6,tablet,Unknown Brand,,0.0,tbny-82 (2) 0%,,"NEW LISTINGTCL Android Tablet 128g , WiFi+5G, Verizon, TIKTOK INSTALLED"
view,item3df751a727,tablet,Unknown Brand,,0.0,"39mikumiku39 (4,056) 99.3%",,Amazon All-new Kindle Oasis 3 with adjustable warm light (10th gen) 8GB 32GB
view,item26adce2c01,tablet,Unknown Brand,,0.0,"japan-trust777 (21,856) 99.4%",5.0,"SONY DPT-RP1 Digital Paper 13.3"" A4 e-Ink Tablet White e-Book Reader JAPAN 2"
view,item44f1e91803,tablet,Unknown Brand,,0.0,electronic-store123 (833) 100%,,128GB Tablet 10.1 Inch Blue 6GB 128GB 10 Core CPU 8800mAh Dual Band 5G WiFi I
view,item1b1c0ad393,tablet,Unknown Brand,,0.0,"le_ji84 (92,007) 98.2%",,128GB Tablet 10.1 Inch Blue 6GB 128GB 10 Core CPU 8800mAh Dual Band 5G WiFi LJ
view,item1ae75453eb,tablet,Unknown Brand,,0.0,"taketechshop (2,862) 98.9%",,Microsoft Surface Pro 5 Intel i5 8GB RAM 256GB SSD +Keyboard Pen Win11 pro
view,item34b598eee7,tablet,Unknown Brand,,0.0,dh_electronic_mall (40) 100%,,New Tablet 14-inch HD Screen Android 14 16GB RAM+1TB ROM with Bluetooth Keyboard
view,item26dbef2c85,tablet,Unknown Brand,,0.0,tyotti-japan (700) 99.7%,,NEC VersaPro VKT13H-4 i5 8200Y 1.3GHz 128GB Tablet PC Win11 12.3 in 128GB/4GB
view,item34bd93178b,tablet,Unknown Brand,,0.0,"saja_surplus (3,257) 99.1%",4.5,"Lenovo Smart Tab M10 FHD PLUS 32GB, Wi-Fi 10.1 Inch Tablet W dock TB-606F BUNDLE"
view,item2210d2a23b,tablet,Unknown Brand,,0.0,"colorsleaf (35,865) 98.6%",,US Plug 10.1in Tablet For Andr-oid11 2.4G 5GWiFi 8GB RAM 256GB ROM 1920x1200 New
view,item2910691207,tablet,Unknown Brand,,0.0,"minishopstore (13,405) 98.7%",,10.1in Tablet 4G Call For 10 5G WiFi 8GB RAM 256GB ROM Octa
view,item52f8c78479,tablet,Unknown Brand,,0.0,lowestcosto (28) 83.3%,,BDF 7 Inch Kids Tablet Android 13 4GB RAM 64GB ROM Dual Camera 4000mAh 5G WiFi
view,item5a4280bd84,tablet,Unknown Brand,,0.0,"duoha-9 (3,962) 95%",,Tablet 8inch Android11 5g Phone Tablets With 512gb Storage Sim Card 48mp Camera
view,item41dc94d466,tablet,Unknown Brand,,0.0,"atechoutlet (33,473) 99.2%",,Apple iPad 5th Gen. 9.7in. Tablet 32gb-128gb Silver-Gray-Gold *Grade B*
view,item5e4f6dc6bf,tablet,Unknown Brand,,0.0,sftablet-store (117) 96.8%,,Android 12 Tablet 10.1-inch Dual SIM 4G 5G WIFI GPS Multi Camera with Keyboard
view,item52e8f94aec,tablet,Unknown Brand,,0.0,massis_7303 (405) 98.7%,,Sony Xperia z4 tablet SOT31 Android7.0 32GB used
view,item3ba8c39f72,tablet,Unknown Brand,,0.0,amigosky (325) 98.9%,,"Cubot TAB KINGKONG Rugged Tablet 10.1"" FREE WATCH Android 13 16GB(8GB+8GB Exten"
view,item3e2953f9e0,tablet,Unknown Brand,,0.0,"un-tech (6,968) 99.5%",,Apple iPad 8th Gen 32GB WiFi with Box - Space Grey
view,item3e027ec49d,tablet,Unknown Brand,,0.0,"39mikumiku39 (4,056) 99.3%",,New Amazon Fire Max 11 most powerful tablet 2k display 13th generation 2023
view,item5300615e55,tablet,Unknown Brand,,0.0,shopjapan23 (433) 100%,,New Fujitsu QUADERNO A5 Gen. 3C 10.3 inch Electronic Paper FMVDP53CA5 White
view,item2909ca294a,tablet,Unknown Brand,,0.0,"manysellok (26,515) 100%",,Xiaomi Pad 6S Pro Tablet PC Android 14 Snapdragon 8 Gen 2 Octa Core 12.4 Inch
view,item3ba4ccf0a4,tablet,Unknown Brand,,0.0,alphamegaent2 (321) 93.2%,,"SAMSUNG Galaxy Tab E SM T377W - 8"" 16GB Android Tablet WIFI + LTE Good Condition"
view,item497c05881c,tablet,Unknown Brand,,0.0,nashisgt (253) 97.6%,,10 In Tablet Octa Core Processor 8GB 256GB For 11 2.4G 5G WIFI 8MP 13MP Fit
view,item4067b65dc8,tablet,Unknown Brand,,0.0,"ahappyprice (3,849) 100%",,New Lenovo Legion Y700 2023 Tablet PC Android 13 Snapdragon 8+ Gen 1 Octa Core
view,item1b05d5b75e,tablet,Unknown Brand,,0.0,"priceholes-com (9,260) 99.5%",,PANASONIC TOUGHBOOK CF-D1 MK3 i5-6300U 2.40GHZ 16GB 1TB SSD XENTRY TAB - GRADE A
view,item52efdfb14c,tablet,Unknown Brand,,0.0,"lif4me2 (3,482) 97.4%",3.5,"Prestige ELITE 10QL 10"" QuadCore Android 5.0 Lollipop Tablet Bundle"
view,item4e2e20ed48,tablet,Unknown Brand,,0.0,mobilephones (608) 97.9%,,NEW LISTINGSamsung Galaxy Tab 4 10.1 T530 Wi-Fi SM-T530 Tablet 16GB ROM 1.5GB RAM
view,item28ec578ed2,tablet,Unknown Brand,,0.0,"qualitycellz (162,195) 100%",,"Samsung Galaxy Tab A 8.4"" SM-T387A 32GB Black Tablet AT&T GSM Unlocked Very Good"
view,item2fb1ce0f9f,tablet,Unknown Brand,,0.0,"never-msrp (127,794) 99.5%",,"Xiaomi Redmi Pad Pro 256GB 8GB RAM 12.1"" 1600 x 2560 pixels IPS Android Wi-Fi"
view,item2912ac04a4,tablet,Unknown Brand,,0.0,"minishopstore (13,405) 98.7%",,10.1in Tablet 2.4G 5GWiFi 8GB RAM 256GB ROM 1920x1200 5MP 13MP Octa Core 5800mAh
view,item5508530d4e,tablet,Unknown Brand,,0.0,drop_65 (21) 86.7%,,All New Kindle Fire HD 10 Tablet & Fire HD 10 Plus 11th Generation 2021 Released
view,item52fc595489,tablet,Unknown Brand,,0.0,ariamamba (17) 94.1%,,"PORTABLE 2025 14Pro Mini Tablet: 8” inch , 4GB + 320GB 8800mAh, MediaTek 9000"
view,item292a49ed72,tablet,Unknown Brand,,0.0,surf1710 (595) 100%,,NEW LISTINGreMarkable 2 10.3” Paper Tablet with Marker Plus and Brown Keyboard Folio
view,item4980ba548c,tablet,Unknown Brand,,0.0,fujiyama00 (311) 98.2%,,Docomo Aquos pad SH-06F Tablet RARE model Android ver: 4.4.2 JAPAN
view,item1f8d2f50c2,tablet,Unknown Brand,,0.0,"resalefirm (124,174) 97.8%",4.5,NEW LISTINGAmazon Fire HD 10 32GB 2021 T76N2B Green Tablet Excellent 11th Gen Kindle #10E
view,item4e2e17d434,tablet,Unknown Brand,,0.0,techman23 (389) 100%,,NEW LISTINGSamsung Galaxy Note 10.1 SM-P600 16GB Wi-Fi Stylus
view,item5bd37aea46,tablet,Unknown Brand,,0.0,"lamonlikeit (1,873) 100%",,7in HD Kids Tablet Toddler Tablet PC 2GB 32GB 5GWIFI Dual Band Dual Camera
view,item498d45b26a,tablet,Unknown Brand,,0.0,wildguarder (23) 91.7%,,Oukitel RT9 4G Rugged Tablet PC Phone Android 14 Smartphone Outdoor IP68 Unlock
view,item5c33b7c1ba,tablet,Unknown Brand,,0.0,"supportive-service (14,551) 97.4%",,Asus Transformer Book T100TA-DK003H Tablet Atom Z3740 HD Graphics Not Working
view,item54f894e5cf,tablet,Unknown Brand,,0.0,"tony.store_jp (2,591) 99.8%",,Onyx BOOX Nova Air 7.8 E-Ink Tablet Android 32GB Reader Light Thin 235g 6.3mm JP
view,item3474428b26,tablet,Unknown Brand,,0.0,"brand.expo (1,651) 100%",4.5,"Samsung Galaxy Tab Active 3 SM-T575 8"" LTE NFC 64Gb GPS IP68 EXCELLENT IN ORIGINAL BOX & VAT"
view,item5bdb916a7e,tablet,Unknown Brand,,0.0,timerui (172) 92.7%,,Tab14 Portable Office Keyboard Tablet 8-inch Android Support SIM Card 4GB+64GBB
view,item529cbdeb5e,tablet,Unknown Brand,,0.0,"spice-japan (3,382) 98.3%",,SONY XPERIA Z4 Tablet SOT31 32GB Android 10.1 inch Black Locked Tested
view,,tablet,Unknown Brand,,0.0,Unknown Seller,,
view,,tablet,Unknown Brand,,0.0,Unknown Seller,,
view,item3ba4ccf0a4,tablet,Unknown Brand,,0.0,alphamegaent2 (321) 93.2%,,"SAMSUNG Galaxy Tab E SM T377W - 8"" 16GB Android Tablet WIFI + LTE Good Condition"
view,item221232804f,tablet,Unknown Brand,,0.0,guoji220 (126) 100%,,Global Edition Tablet PC Pad 7S Pro Snapdragon 8gen2 Android 14 HD 4K 22GB+2TB
view,item52fc5c9e33,tablet,Unknown Brand,,0.0,mac.central (48) 100%,,iPad 9.7-inch 6th generation 128GB (2018) + WARRANTY iOS 17
view,item52ff2cf26f,tablet,Unknown Brand,,0.0,juol317 (50) 100%,5.0,Apple IPad 9th Generation
view,item498d45b26a,tablet,Unknown Brand,,0.0,wildguarder (23) 91.7%,,Oukitel RT9 4G Rugged Tablet PC Phone Android 14 Smartphone Outdoor IP68 Unlock
view,item290b6bbd6d,tablet,Unknown Brand,,0.0,7ketree (25) 87.5%,,Children Tablet PC Android 10 Tablet PC 7 inch 64GB ROM Octa Core WIFI Tablets
view,item26ecc7c7e3,tablet,Unknown Brand,,0.0,elehai5 (7) 100%,,Xiaomi Mi Pad 6 Tablet
view,item2478a31ccf,tablet,Unknown Brand,,0.0,dan_00_0 (67) 100%,,Apple iPad Mini 2nd Gen - 32GB - WiFi - Silver - Good
view,item28ca822cc7,tablet,Unknown Brand,,0.0,"wesell4u416 (1,309) 100%",,Ipad 2nd Gen 16gb
view,item3bc6e630ec,tablet,Unknown Brand,,0.0,"39mikumiku39 (4,056) 99.3%",,Amazon New Kindle Scribe Notebook with Premium Pen - Redesigned display (2024)
view,item5508530d4e,tablet,Unknown Brand,,0.0,drop_65 (21) 86.7%,,All New Kindle Fire HD 10 Tablet & Fire HD 10 Plus 11th Generation 2021 Released
view,item42a4894ca6,tablet,Unknown Brand,,0.0,"miava19 (1,833) 99.3%",,SAMSUNG GALAXY TAB A SM-T355Y
view,item3df1168655,tablet,Unknown Brand,,0.0,"39mikumiku39 (4,056) 99.3%",,"Amazon Kindle 2022 (11th gen, 16GB) the lightest and most compact Kindle"
view,item5e43ef871c,tablet,Unknown Brand,,0.0,stkomam (12) 87.5%,,14Inch Full Screen Tablet PC Android 13 16GB RAM+1TB ROM With Bluetooth Keyboard
view,item5e61adb46d,tablet,Unknown Brand,,0.0,foryoustore8 (11) 92.3%,,New Original Pad 6S Pro Tablet 16GB+1T 11inch Dual SIM Phone Call WiFi Tablet
view,item5be560ecb5,tablet,Unknown Brand,,0.0,weiboer (123) 100%,,Tablet PC 10.1 Inch 256GB Android 12 Dual SIM 4G Google Play GPS With keyboard
view,item529f8a1999,tablet,Unknown Brand,,0.0,"spice-japan (3,382) 98.3%",,Raytrektab RT08WT Wacom Graphic Drawing Tablet 8-inch Japan Windows Used
view,item496e4f751b,tablet,Unknown Brand,,0.0,fujiyama00 (311) 98.2%,,"Tablet body ARROWS F-04H Popular model ""Recommended for YouTube and games"" 32GB"
view,item1b1067916c,tablet,Unknown Brand,,0.0,"le_ji84 (92,007) 98.2%",,10.1in Tablet 2.4G 5GWiFi 8GB RAM 256GB ROM 1920x1200 5MP 13MP Octa Core 5800mAh
view,item52eb96d816,tablet,Unknown Brand,,0.0,ys-electron-store (43) 100%,,"2024Newest Tablet Android Tablet 10 inch,Deca-Core 5G WiFi Tablet with Keyboard"
view,item1d8bbb166f,tablet,Unknown Brand,,0.0,japanlifestyle (178) 98.9%,,NEW LISTINGBOOX Nova Air 7.8 32GB E-book Reader Tablet Front Light Wi-Fi Android 235g W/Pen
view,item47286c1b47,tablet,Unknown Brand,,0.0,detaier1109 (467) 94.9%,,"CHUWI Hi10 X 10.1"" Windows IPS Touch Tablet/Laptop 2 in 1 Intel N4120 6G+128GB"
view,item4518295c36,tablet,Unknown Brand,,0.0,"luckywolf29 (44,438) 99.6%",,"Apple A1876 iPad Pro 3rd Gen. 256GB, Wi-Fi 12.9 in - Space Gray"
view,item44d0697236,tablet,Unknown Brand,,0.0,electronic-store123 (833) 100%,,10.1in Tablet 2.4G 5GWiFi 8GB RAM 256GB ROM 1920x1200 5MP 13MP 8 Core Tablet US
view,item3defdc8595,tablet,Unknown Brand,,0.0,"samuraiheike (1,516) 100%",,Tablet SHARP AQUOS SH-06F Android docomo one-of-a-kind white Beauty products
view,item5a20e06e19,tablet,Unknown Brand,,0.0,leadskyhk (15) 100%,,"Xiaomi Pad 6 | 11"" 2.8K Display | Powerful Tablet | Global Version"
view,item577db18e31,tablet,Unknown Brand,,0.0,"rakicomputers (94,800) 98.8%",,Apple iPad Air (WiFi/Cellular) A1475 (Verizon) 32GB Space Gray Tablet
view,item21bb36ccb2,tablet,Unknown Brand,,0.0,"berlin-shop (100,110) 98.9%",,"""Dell Latitude 5290 2in1 i5-8250U 8GB 128GB SSD 1920x1080 Win 11 Pro 12.5"" TOUCH"""
view,item3bc6f1dc00,tablet,Unknown Brand,,0.0,"n-lion (10,842) 99.3%",,Sharp Electronic Notebook WG-S20
view,item496b3db4ed,tablet,Unknown Brand,,0.0,"mediequip_usa (1,444) 97.9%",,OPPO Pad Air| 7 GB (4GB +3GB Extended) RAM & 128 GB ROM |26.31cm
view,item1d84d577fd,tablet,Unknown Brand,,0.0,"shoeshop_more (1,369) 97.6%",4.5,"Samsung Galaxy Tab A8 SM-X200 64GB, Wi-Fi, 10.5"" - Graphite Heavy Case bundle 3"
view,item34bde88bc9,tablet,Unknown Brand,,0.0,"departmartshop (2,438) 99.2%",,8 Inch Tablet For 10 6GB 128GB 5G WIFI Dual Card Dual Standby Suppor DSP
view,item291f36b96b,tablet,Unknown Brand,,0.0,"auto_park9 (29,915) 98.4%",,New US Plug 128GB Tablet 10.1in Blue 6GB 128GB 10 Core CPU 8800mAh Dual Band 5G
view,item1b1c84cc92,tablet,Unknown Brand,,0.0,glanues (621) 100%,,"ASUS Eee Pad Transformer TF101 Android Tablet and Detatchable Keyboard 10.1"""
view,item1d8b959c5a,tablet,Unknown Brand,,0.0,"resalefirm (124,174) 97.8%",,"Apple iPad Mini 4, 128GB, WiFi A1538 7.9in - Space Gray Lot #2M - Bad Home Btn"
view,item2925eb1115,tablet,Unknown Brand,,0.0,"oz.gadgets (3,707) 98.6%",,"Samsung Galaxy Note LTE 10.1 WIFI+ Sim Card, 16GB GT-N8020, Android Black #220"
view,item1d81f8c708,tablet,Unknown Brand,,0.0,"taketechshop (2,862) 98.9%",,Microsoft Surface Lapto Touch - Core i5-8350 8th Gen. 8GB RAM 256GB SSD Win-11
view,item2dd59e5c94,tablet,Unknown Brand,,0.0,"qualitycellz (162,195) 100%",,"TCL Tab 8 9132X 8.0"" 32GB Wifi Only Prime Black Tablet Very Good"
view,item4294705a2c,tablet,Unknown Brand,,0.0,"makeupfactory (18,000) 98.9%",,(Black)8 Inch Tablet Dual SIM Processor MTK6592 WiFi Dual Camera Tablet 4GB 64GB
view,item4522734a09,tablet,Unknown Brand,,0.0,shopvus (18) 100%,,"Huawei MatePad 11” PaperMatte Edition HarmonyOS PC Tablet (8GB+128GB, Wi-Fi)"
view,item2b7ee0a327,tablet,Unknown Brand,,0.0,skinovative_usa (3) 100%,,Finax Tablet
view,item5c3c16449f,tablet,Unknown Brand,,0.0,jayibr_31 (0) 0%,5.0,NEW LISTINGipad 6th generation
view,item29283e0ac3,tablet,Unknown Brand,,0.0,"auto_park9 (29,915) 98.4%",,Black 8in Tablet 4GB 64GB RAM Dual SIM Dual Standby 8000mAh Battery 1920x108 Kit
view,item2b7832819b,tablet,Unknown Brand,,0.0,"one.stop.shoppee (2,101) 96.2%",,"Infinix XPAD LTE 4 GB RAM 128 GB ROM 11.0"" with 4G Tablet (Blue)Global Version."
view,item5bdbe20433,tablet,Unknown Brand,,0.0,"long_run_jp (1,366) 95.4%",,Sony SGPT211JP/S Tablet P 3G Wi-Fi 4GB Good
view,item5a16d185a1,tablet,Unknown Brand,,0.0,"qualitycellz (162,195) 100%",,"ZTE Grand X View 4 Tablet Android 8"" 4G LTE GSM Sim Card Factory Unlocked NEW"
view,item3bc4d261d0,tablet,Unknown Brand,,0.0,"39mikumiku39 (4,056) 99.3%",,New Amazon Kindle 2024 11th gen (16 GB Without ads) Lightest most compact Kindle
view,item290a3386a3,tablet,Unknown Brand,,0.0,aliquid.store (357) 97.1%,,"Google Pixel C 32GB, Wi-Fi, 10.2 inch Tablet - Silver Android Tablet (C1502W)"
